Id,Language_knows
73813,C;Python
73814,C;C++;Python
73815,C#;Java;Python;SQL
73816,C#;R
73817,C#;HTML/CSS;Java;Python
73818,HTML/CSS;JavaScript;PHP
73819,C#;HTML/CSS;JavaScript;PowerShell;SQL
73820,HTML/CSS;JavaScript;Node.js;PHP;SQL
73821,JavaScript;Ruby
73822,JavaScript;Python
73823,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
73824,HTML/CSS;JavaScript;Node.js;TypeScript
73825,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;TypeScript
73826,Python;SQL
73827,C++;Go;Haskell;HTML/CSS;Java;JavaScript
73828,C#;Dart;HTML/CSS;TypeScript
73829,C#;HTML/CSS;JavaScript;PHP;Python;SQL
73830,Go;JavaScript;Node.js;PHP;SQL
73831,JavaScript;Node.js;Python
73832,Bash/Shell;HTML/CSS;JavaScript;SQL
73833,Java;SQL
73834,Bash/Shell;JavaScript;Python;R;Scala;SQL
73835,C#;Go
73836,JavaScript;Node.js;Python;SQL
73837,C#;C++;HTML/CSS;JavaScript;Node.js;SQL
73838,HTML/CSS
73839,C#;Java;JavaScript
73840,HTML/CSS;Python
73841,Assembly;Bash/Shell;C++;Dart;HTML/CSS;Java;JavaScript;Matlab;Node.js;Python;SQL
73842,Bash/Shell;C#;C++;Go;HTML/CSS;Java;JavaScript;Node.js;Python;Ruby;SQL;Swift;TypeScript
73843,Dart;JavaScript;Python;TypeScript
73844,C;Python
73845,Java;PowerShell;Python;SQL
73846,Bash/Shell;C++;Python;TypeScript
73847,Assembly;Bash/Shell;C;C++;Dart;HTML/CSS;Java;JavaScript;Kotlin;PHP;PowerShell;Python;SQL
73848,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;Node.js;Python;Rust;SQL
73849,Bash/Shell;C;C++;Go;Python
73850,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript;VBA
73851,C#;HTML/CSS;JavaScript;Kotlin;Node.js;PHP;PowerShell;SQL
73852,Go;HTML/CSS;Java;JavaScript;Python;Rust;TypeScript
73853,Delphi;HTML/CSS;JavaScript;PHP;Python;Rust
73854,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;Python;SQL
73855,C++;Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL
73856,HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
73857,C#;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
73858,C#;HTML/CSS;JavaScript;Node.js;TypeScript
73859,HTML/CSS;JavaScript;Node.js
73860,C#;C++;HTML/CSS;Java;JavaScript;SQL
73861,Matlab;Python;SQL
73862,JavaScript;Python;SQL
73863,C;HTML/CSS;Java;PowerShell;Python;SQL;TypeScript
73864,Python;SQL
73865,Bash/Shell;C#;HTML/CSS;JavaScript;Python;SQL
73866,Groovy;HTML/CSS;Java;JavaScript;Perl;Ruby;SQL;TypeScript
73867,Bash/Shell;C#;HTML/CSS;JavaScript;Matlab;Node.js;PowerShell;Python;TypeScript
73868,Bash/Shell;Clojure;HTML/CSS;Java;JavaScript;PHP;Python;SQL
73869,C;C++;HTML/CSS;PHP;Python
73870,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;Swift
73871,Java
73872,HTML/CSS;JavaScript;Node.js;PHP;SQL
73873,HTML/CSS;Python
73874,Groovy;Python
73875,C#;C++;HTML/CSS;JavaScript;Python;SQL
73876,C#;TypeScript
73877,Dart;HTML/CSS;Java
73878,C++;Python
73879,C;HTML/CSS;Python
73880,C#;Go;Java;JavaScript;Kotlin;Matlab;Node.js
73881,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript
73882,C#;R;SQL
73883,Node.js;R;Swift
73884,JavaScript;Python;R;SQL
73885,Groovy;Java;PowerShell;SQL
73886,HTML/CSS;SQL
73887,C#;Dart;Java;JavaScript;Node.js;SQL;TypeScript
73888,Java;JavaScript;PHP;Python
73889,HTML/CSS;Python
73890,C#;HTML/CSS;JavaScript;TypeScript
73891,Bash/Shell;C++;HTML/CSS;JavaScript;PHP;SQL;Swift
73892,C#;C++;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript
73893,Assembly;C#;HTML/CSS;JavaScript;Node.js;Python
73894,Bash/Shell;C++;JavaScript;Python;SQL;TypeScript
73895,Assembly;Bash/Shell;C;C++;Go;Haskell;HTML/CSS;Java;JavaScript;Node.js;Python;SQL
73896,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Python;SQL
73897,C#;Python
73898,C++;HTML/CSS;Java;JavaScript
73899,C;C#;HTML/CSS;JavaScript;SQL;TypeScript
73900,C;C++;Java;Python
73901,Go;Java;JavaScript;Python;SQL;TypeScript
73902,HTML/CSS;JavaScript;Node.js;SQL
73903,C;C++;Go;Haskell;HTML/CSS;Java;JavaScript;Matlab;Node.js;Python;SQL;TypeScript
73904,Dart;HTML/CSS;JavaScript;Node.js;Python;TypeScript
73905,C#;C++;JavaScript;Node.js
73906,C;C++;Python;R
73907,HTML/CSS;JavaScript;Node.js;PHP;SQL
73908,C;C++;Python
73909,Bash/Shell;Groovy;Java;JavaScript;Node.js;SQL;TypeScript
73910,C;HTML/CSS;JavaScript;Python
73911,HTML/CSS;Java;Node.js;PHP
73912,Bash/Shell;HTML/CSS;Python;SQL
73913,Elixir;Erlang;PHP;Rust
73914,C;C#;C++
73915,HTML/CSS;Java;JavaScript;Ruby
73916,Assembly;Bash/Shell;C;C++;HTML/CSS;JavaScript
73917,Bash/Shell;HTML/CSS;JavaScript;Python;SQL
73918,Bash/Shell;C;HTML/CSS;Java;JavaScript;PHP;PowerShell;Python;Ruby
73919,C#;C++;JavaScript;PHP;SQL
73920,C;Dart;Java;Kotlin;PHP;SQL
73921,Bash/Shell;Java;Matlab;Python
73922,Bash/Shell;Java;Perl;Python;SQL
73923,C;C++;HTML/CSS;JavaScript;Matlab;Node.js;Python;SQL;VBA
73924,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;SQL
73925,Python;SQL
73926,C#;PowerShell;SQL
73927,Bash/Shell;C#;C++;Dart;HTML/CSS;Java;JavaScript;Matlab;PowerShell;Python;SQL;TypeScript
73928,Dart;Python;SQL
73929,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;R;SQL;TypeScript
73930,JavaScript;Node.js
73931,HTML/CSS;Python;SQL;VBA
73932,HTML/CSS;JavaScript;Node.js
73933,HTML/CSS;JavaScript;Node.js;Python;TypeScript
73934,Bash/Shell;Go;PowerShell;Python
73935,C++;HTML/CSS;Java;JavaScript;PHP;SQL
73936,Bash/Shell;Java;PowerShell;Python
73937,Java;JavaScript;SQL
73938,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Node.js;Python
73939,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;Python;Rust;Swift
73940,HTML/CSS;Java;JavaScript;Python
73941,HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;TypeScript
73942,C++;HTML/CSS;Java;Node.js;Python
73943,Bash/Shell;Dart;Go;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript
73944,Bash/Shell;C;C++;Python
73945,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;PowerShell;SQL
73946,HTML/CSS;JavaScript;Node.js;Python
73947,Bash/Shell;C;C#;Dart;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;SQL
73948,Java;Python;R;SQL
73949,Bash/Shell;Python
73950,Assembly;Bash/Shell;C;C#;C++;Clojure;COBOL;Dart;Delphi;Elixir;Erlang;F#;Go;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;Matlab;Node.js;Objective-C;Perl;PHP;PowerShell;Python;R;Ruby;Rust;Scala;SQL;Swift;TypeScript;VBA
73951,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
73952,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js
73953,Python
73954,Bash/Shell;C++;PowerShell;Python
73955,C#;Python
73956,Bash/Shell;C++;HTML/CSS;Java;JavaScript;Node.js;Python;Ruby
73957,Kotlin
73958,C;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
73959,HTML/CSS;Java;JavaScript;SQL
73960,Matlab;PowerShell;Python;VBA
73961,Bash/Shell;C++;Go;JavaScript;LISP;Node.js;Python;R;SQL;Swift;TypeScript
73962,Python
73963,HTML/CSS;JavaScript;Node.js;TypeScript
73964,C++;Java;Objective-C;Python;TypeScript
73965,Python;SQL
73966,C++;Java;Python
73967,Assembly;C;C#;HTML/CSS;JavaScript
73968,C;HTML/CSS
73969,HTML/CSS;JavaScript;Rust;SQL
73970,Bash/Shell;C#;C++;HTML/CSS;Matlab;PowerShell;SQL;TypeScript
73971,Bash/Shell;Go;Java;Python;Scala;SQL
73972,Haskell;HTML/CSS;Java;JavaScript;Python;R;SQL
73973,Assembly;C;C#;C++;Java;SQL
73974,Bash/Shell;C;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;PowerShell;Python;Rust;SQL;TypeScript
73975,C#;HTML/CSS;JavaScript;SQL;TypeScript
73976,C#;Dart;SQL;TypeScript
73977,C;C#;C++;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;VBA
73978,C#;VBA
73979,C++;Dart
73980,C;C++;Go;HTML/CSS;JavaScript;Matlab;Node.js;Objective-C;Python;SQL;Swift;TypeScript
73981,HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript
73982,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Matlab;Node.js;PHP;Python;Rust;SQL;TypeScript
73983,C#;C++;Go;HTML/CSS;Java;JavaScript;Matlab;Node.js;PowerShell;Python;TypeScript
73984,C++;Java;SQL;VBA
73985,Bash/Shell;C++;Python
73986,Bash/Shell;Go;Python;SQL
73987,HTML/CSS;JavaScript;Node.js;TypeScript
73988,C++;JavaScript;Python
73989,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript
73990,C#;HTML/CSS;Java;JavaScript;Node.js;Python;Ruby;Scala;SQL;TypeScript
73991,C++;Dart;Java;JavaScript;Node.js;Python;SQL;VBA
73992,C#;HTML/CSS;JavaScript;SQL
73993,Python
73994,C++;Java;Kotlin;Python;SQL
73995,HTML/CSS;JavaScript;Node.js;Python;TypeScript
73996,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL
73997,HTML/CSS;JavaScript;Node.js;PHP
73998,HTML/CSS;JavaScript;Python;Swift
73999,Bash/Shell;C;C++;Java;JavaScript;Matlab;SQL;TypeScript
74000,Go;Python;TypeScript
74001,Java;R;SQL;VBA
74002,Bash/Shell;HTML/CSS;JavaScript;Node.js
74003,C++;Dart;Go;HTML/CSS;JavaScript;Matlab;Node.js;Python;Ruby;SQL
74004,Python
74005,HTML/CSS;JavaScript;PHP;SQL
74006,C#;C++
74007,JavaScript;Node.js;Python;R;SQL;TypeScript;VBA
74008,Bash/Shell;Dart;Python
74009,Kotlin;Ruby;Rust;Swift;TypeScript
74010,C++;HTML/CSS;JavaScript;Node.js
74011,Java;JavaScript;Python;TypeScript
74012,HTML/CSS
74013,HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
74014,HTML/CSS;JavaScript;Node.js;Ruby
74015,Java
74016,HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript
74017,C++;HTML/CSS;Java;JavaScript;Node.js;Python;SQL
74018,Bash/Shell;C++;Python
74019,HTML/CSS;Python
74020,Bash/Shell;C#;C++;Java;JavaScript;SQL
74021,Java;Python;SQL
74022,Bash/Shell;HTML/CSS;Java;JavaScript;PHP;TypeScript
74023,C++;HTML/CSS;Java;JavaScript;Kotlin;Python
74024,Java;SQL
74025,APL;C++;JavaScript;Node.js
74026,JavaScript;Node.js;Python;SQL;TypeScript
74027,HTML/CSS;JavaScript
74028,JavaScript;Python;SQL
74029,Bash/Shell;Python
74030,Bash/Shell;C;HTML/CSS;Python
74031,JavaScript
74032,C++;HTML/CSS;JavaScript;Node.js;Python;TypeScript
74033,C;C++;Dart;Go;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;Rust;SQL;Swift;TypeScript
74034,C#;HTML/CSS;JavaScript;Python;TypeScript
74035,Java;JavaScript;Node.js;SQL
74036,JavaScript;Python
74037,Assembly;C;C#;C++;Dart;Elixir;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;R;Ruby;SQL;TypeScript
74038,Bash/Shell;Java;JavaScript;Kotlin;PHP;SQL;TypeScript
74039,Groovy;HTML/CSS;Java;JavaScript;Node.js;PowerShell;SQL;TypeScript
74040,HTML/CSS;Java;JavaScript;PowerShell;Python;SQL
74041,Bash/Shell;HTML/CSS;JavaScript;Node.js;Ruby;TypeScript
74042,C#;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Rust;SQL;Swift;TypeScript
74043,C#;HTML/CSS;JavaScript;Node.js;PHP;R;SQL;TypeScript
74044,HTML/CSS;Python;VBA
74045,HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;SQL
74046,HTML/CSS;JavaScript;PHP;SQL
74047,Assembly;Bash/Shell;C;C++;Go;HTML/CSS;JavaScript;Node.js;Python;SQL;Swift
74048,HTML/CSS;Java;JavaScript;TypeScript
74049,HTML/CSS;Java;JavaScript;PHP;SQL
74050,HTML/CSS;JavaScript;Node.js;PHP
74051,Assembly;C++;HTML/CSS;Java;JavaScript;Node.js
74052,Bash/Shell;C;C++;Go;Haskell;HTML/CSS;Java;JavaScript;Node.js;Python;Ruby;SQL
74053,C#;C++;F#
74054,Python;SQL
74055,HTML/CSS;JavaScript;TypeScript
74056,Objective-C
74057,C++;Java;JavaScript;Python;SQL
74058,HTML/CSS;JavaScript;Ruby
74059,C;C++;Java;JavaScript;Objective-C;Swift
74060,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
74061,HTML/CSS;Java;JavaScript;Node.js;SQL
74062,C++;HTML/CSS;JavaScript;Node.js;Python;SQL
74063,C;HTML/CSS;JavaScript;Python;R;Ruby;SQL
74064,Dart;HTML/CSS;Java;JavaScript;Matlab;PHP;Python;SQL;TypeScript
74065,Python;R
74066,C#
74067,HTML/CSS;JavaScript;Node.js
74068,Assembly;Bash/Shell;C;C#;Go;Haskell;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;R;Rust;SQL
74069,Java;Python
74070,Bash/Shell;HTML/CSS;JavaScript;Rust;TypeScript
74071,Bash/Shell;HTML/CSS;Java;JavaScript;Python;SQL
74072,Java;JavaScript;Node.js;PHP;Python;SQL;TypeScript
74073,APL;C++;HTML/CSS;JavaScript;Python
74074,C#;Haskell;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
74075,Bash/Shell;HTML/CSS;JavaScript;Node.js
74076,HTML/CSS;JavaScript;Node.js;Ruby;SQL;TypeScript
74077,HTML/CSS;JavaScript;Node.js
74078,C++;JavaScript;Node.js;PowerShell;Python
74079,C;C#;C++;Haskell;HTML/CSS;Java;JavaScript;Matlab;Node.js;Python;SQL;TypeScript;VBA
74080,HTML/CSS;Java;JavaScript;SQL
74081,HTML/CSS;SQL
74082,Python
74083,Matlab;Python;R;SQL;VBA
74084,C#;Groovy;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;VBA
74085,HTML/CSS;JavaScript;PHP
74086,Python
74087,C;C#;C++
74088,HTML/CSS;JavaScript;PHP;SQL;TypeScript
74089,C#;HTML/CSS;JavaScript;SQL
74090,Bash/Shell;C;C++;Python;SQL
74091,HTML/CSS;JavaScript;Node.js;SQL;TypeScript
74092,HTML/CSS;JavaScript;PHP
74093,Assembly;C;HTML/CSS;JavaScript
74094,C#;Dart;HTML/CSS;Python;SQL
74095,C#;JavaScript;PowerShell;SQL;TypeScript;VBA
74096,Dart;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
74097,C;C++;Java;Matlab;PowerShell;Python;R
74098,C;Go;HTML/CSS;Java;JavaScript;PHP;Python;SQL
74099,Assembly;C;C++;Objective-C
74100,JavaScript;Node.js;Python;SQL
74101,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;Objective-C;PHP;Python;SQL;Swift;TypeScript
74102,C#;HTML/CSS;TypeScript
74103,HTML/CSS;Java;JavaScript;Node.js;Python;Rust;SQL;TypeScript
74104,Dart;Kotlin
74105,JavaScript;Node.js;PHP
74106,C#;C++;Dart;HTML/CSS;JavaScript;PHP;Python
74107,HTML/CSS;JavaScript;Node.js
74108,C#;SQL;VBA
74109,Bash/Shell;C;C++;HTML/CSS;JavaScript;PHP;Python;SQL
74110,C#;HTML/CSS;Java;JavaScript;SQL;TypeScript
74111,Assembly;Bash/Shell;C;C#;C++;Delphi;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Perl;PowerShell;Python;Rust;TypeScript
74112,C#;HTML/CSS;JavaScript;SQL
74113,Matlab;R
74114,HTML/CSS;Python
74115,Java;JavaScript;TypeScript
74116,HTML/CSS;JavaScript;Python;TypeScript
74117,HTML/CSS;JavaScript;Ruby;SQL
74118,Bash/Shell;C#;Go;Groovy;HTML/CSS;Java;PowerShell;SQL;VBA
74119,Bash/Shell;C#;Dart;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript
74120,C++;Go;Haskell;Python
74121,HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;SQL;TypeScript
74122,HTML/CSS;JavaScript;Kotlin;PHP;PowerShell;Swift;TypeScript
74123,HTML/CSS;Java;JavaScript;SQL;TypeScript
74124,C;HTML/CSS;Java;Python;Rust
74125,Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;Rust;SQL
74126,Bash/Shell;C#;C++;Go;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;Ruby;SQL
74127,JavaScript;Node.js
74128,HTML/CSS;Java;JavaScript;Python
74129,Go;Java;JavaScript;PHP;Python;Ruby;SQL
74130,Go
74131,C;HTML/CSS;Java;JavaScript;Python
74132,C#;HTML/CSS;JavaScript;PHP
74133,Java;LISP;Node.js;SQL
74134,C#;HTML/CSS;JavaScript;Node.js;PowerShell;TypeScript
74135,Python;SQL;VBA
74136,Java;PowerShell
74137,C#;C++;HTML/CSS;Java;JavaScript;Matlab;PowerShell;Python;SQL;TypeScript;VBA
74138,Python;R
74139,Bash/Shell;C++;Python
74140,Bash/Shell;HTML/CSS;JavaScript;Python;SQL
74141,Bash/Shell;C++;Python
74142,Clojure;Java;Kotlin;Python;SQL
74143,Bash/Shell;HTML/CSS;JavaScript;LISP;PHP;Python;SQL
74144,Assembly;Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Python;SQL
74145,C;C++;HTML/CSS;JavaScript;Node.js;Python
74146,JavaScript;TypeScript
74147,Bash/Shell;Elixir;Erlang;HTML/CSS;JavaScript;Python;Ruby
74148,C#;HTML/CSS;JavaScript;SQL;TypeScript
74149,Bash/Shell;Go;HTML/CSS;Java;JavaScript;Node.js;Python;Scala;SQL
74150,C;C++;Java
74151,C++;Groovy;Java;JavaScript;Python;TypeScript
74152,Bash/Shell;JavaScript;Node.js;Rust
74153,C#;HTML/CSS;JavaScript;PHP;Python;SQL
74154,Bash/Shell;Haskell;HTML/CSS;JavaScript;Node.js;Python;Rust;TypeScript
74155,Bash/Shell;Go;Java;JavaScript;Node.js;Python;R;Ruby;Scala;SQL
74156,Go;HTML/CSS;Java;JavaScript;Node.js;Python;TypeScript
74157,C#;HTML/CSS;PHP
74158,Go;JavaScript;PowerShell;Python
74159,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript
74160,C#;HTML/CSS;Node.js;Python
74161,Assembly;Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;JavaScript;Node.js;Perl;PHP;PowerShell;Python
74162,Java;JavaScript;Python;R;SQL
74163,Assembly;Bash/Shell;C;Go;Python;Rust;SQL
74164,Bash/Shell;Go;HTML/CSS;JavaScript;Python;Ruby;SQL
74165,C;C#;C++;JavaScript;Rust;TypeScript
74166,C#;HTML/CSS;JavaScript;PHP;TypeScript
74167,Delphi;SQL
74168,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;TypeScript
74169,Node.js;Python
74170,Java;SQL
74171,C#;JavaScript;Node.js;Python;SQL;TypeScript
74172,Delphi
74173,Python
74174,C#;C++;SQL
74175,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;TypeScript
74176,Bash/Shell;HTML/CSS;JavaScript;Node.js
74177,Bash/Shell;HTML/CSS;JavaScript;Matlab;Node.js;Perl;PHP;Python;R;SQL
74178,Java;Python
74179,C;HTML/CSS;Java;JavaScript;PHP;Python;SQL
74180,HTML/CSS;Python;R
74181,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Python;Swift
74182,Bash/Shell;HTML/CSS;Python;SQL
74183,HTML/CSS;JavaScript
74184,Bash/Shell;C;HTML/CSS;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript
74185,Bash/Shell;HTML/CSS;Java;JavaScript;Julia;Node.js;Python;TypeScript;VBA
74186,Bash/Shell;C#;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;SQL
74187,Dart;Java;SQL
74188,HTML/CSS;Python
74189,C#;HTML/CSS;Java;Python
74190,C++;HTML/CSS;JavaScript;Node.js;Python;TypeScript
74191,C#;C++;Go;JavaScript;TypeScript
74192,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Python
74193,Bash/Shell;Haskell;JavaScript;Node.js;SQL;TypeScript
74194,Java;Kotlin;Node.js;Python;SQL;TypeScript
74195,C#;Node.js;TypeScript
74196,C#;Elixir;F#;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PowerShell;Python;Ruby;Rust;TypeScript
74197,Bash/Shell;LISP;Objective-C;Python;Ruby;SQL
74198,APL;Assembly;Bash/Shell;C;C#;C++;Clojure;COBOL;Crystal;Dart;Delphi;Elixir;Erlang;F#;Go;Groovy;Haskell;HTML/CSS;Java;JavaScript;Julia;Kotlin;LISP;Matlab;Node.js;Objective-C;Perl;PHP;PowerShell;Python;R;Ruby;Rust;Scala;SQL;Swift;TypeScript;VBA
74199,C++
74200,C#;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Swift
74201,Python
74202,Assembly;Bash/Shell;C;C#;C++;Delphi;Go;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;R;SQL;TypeScript
74203,Bash/Shell
74204,C;C++;HTML/CSS;Java;JavaScript;Matlab;Node.js;Python
74205,C#;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL
74206,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Python;Scala
74207,HTML/CSS;JavaScript;Python;SQL;TypeScript
74208,C;C#;C++;Dart;HTML/CSS;JavaScript;Python
74209,Julia;Python
74210,Bash/Shell;JavaScript;Node.js;Python;TypeScript
74211,Bash/Shell;C#;Java;JavaScript;Node.js;PowerShell
74212,Python
74213,APL
74214,HTML/CSS;JavaScript;TypeScript
74215,Assembly;Bash/Shell;C++;R
74216,Clojure
74217,JavaScript;TypeScript
74218,C;C#;C++;HTML/CSS;JavaScript;PHP;SQL
74219,Bash/Shell;Groovy;Kotlin;Python;SQL
74220,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js
74221,C#;HTML/CSS;Java;JavaScript;PHP;SQL
74222,Python
74223,Java;JavaScript;Node.js
74224,HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL
74225,C#;HTML/CSS;JavaScript;Kotlin;Node.js;Python
74226,C++;Java;Julia
74227,C;C++;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
74228,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;Node.js;Objective-C;PHP;PowerShell;SQL
74229,HTML/CSS;Java;JavaScript;Node.js;SQL
74230,JavaScript;Node.js;Python;SQL
74231,Bash/Shell;C#;Java;R;SQL
74232,Assembly;Bash/Shell;C;C#;C++;HTML/CSS;JavaScript;Python;Rust
74233,JavaScript;Python
74234,HTML/CSS;JavaScript;PHP;SQL;TypeScript
74235,HTML/CSS;JavaScript;Node.js;Ruby
74236,Bash/Shell;C#;C++;Crystal;Delphi;Groovy;HTML/CSS;Java;JavaScript;Julia;Kotlin;Node.js;PowerShell;Python;Rust;TypeScript
74237,C#;C++;HTML/CSS;JavaScript;Python
74238,C;Java;Python
74239,C#;Java;Matlab;Python
74240,C#;HTML/CSS;Java;JavaScript;PowerShell;SQL;TypeScript
74241,Bash/Shell;JavaScript;Python;R;TypeScript
74242,HTML/CSS;JavaScript;PHP;SQL
74243,HTML/CSS;JavaScript;Node.js;TypeScript
74244,C++;HTML/CSS;JavaScript;Python
74245,HTML/CSS;JavaScript
74246,JavaScript;Python;R
74247,Bash/Shell;C#;Go;HTML/CSS;JavaScript;PowerShell;Python;TypeScript
74248,HTML/CSS;JavaScript;Node.js;SQL;TypeScript
74249,HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python
74250,Bash/Shell;C;HTML/CSS;JavaScript;Node.js;Objective-C;SQL;Swift
74251,Bash/Shell;C;C++;Python;R;SQL
74252,Java;SQL
74253,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
74254,Bash/Shell;JavaScript;Node.js;Perl;Python;TypeScript
74255,HTML/CSS;JavaScript;PHP
74256,HTML/CSS;JavaScript;Python
74257,Assembly;C;C++;Python
74258,C#;SQL
74259,R
74260,HTML/CSS;Java;Python
74261,HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
74262,Assembly;C#;C++;HTML/CSS;Java;JavaScript;PHP;TypeScript
74263,Java;Kotlin
74264,Python;SQL
74265,Bash/Shell;C;C#;Go;HTML/CSS;Java;Julia;Kotlin;PHP;PowerShell;Python;R;Rust;SQL;VBA
74266,HTML/CSS;JavaScript;Python
74267,Bash/Shell;Matlab;Python;SQL
74268,C++;HTML/CSS;JavaScript;Python
74269,C#;Dart;HTML/CSS;Java;JavaScript;Node.js;Python;SQL
74270,HTML/CSS;Java;JavaScript;SQL;TypeScript
74271,C++;Java;Python;Swift
74272,R
74273,C;C#;C++;Elixir;Go;HTML/CSS;Java;JavaScript;Node.js;Objective-C;PowerShell;SQL;TypeScript
74274,Assembly;Dart;Go;HTML/CSS;Java;JavaScript;Node.js;Python;Rust
74275,HTML/CSS;JavaScript;PHP
74276,HTML/CSS;JavaScript;Node.js;Ruby;SQL
74277,Bash/Shell;HTML/CSS;JavaScript;Matlab;Node.js;PHP;SQL
74278,HTML/CSS;Java;JavaScript;Python
74279,Bash/Shell;Go;Java;JavaScript;Python;R;Scala;SQL
74280,Python;SQL
74281,Bash/Shell;C;C++;COBOL;Dart;Java;JavaScript;Node.js;PHP;Python
74282,Assembly;Bash/Shell;C;C#;C++;Haskell;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;Swift;VBA
74283,C#;Julia;Node.js;Python
74284,HTML/CSS;Java;JavaScript;Python
74285,HTML/CSS;JavaScript;PHP
74286,Go;Groovy;HTML/CSS;Java;JavaScript;Node.js;Python
74287,PHP
74288,C;C#;C++;Java;JavaScript;Python;R
74289,C#;C++;HTML/CSS;JavaScript
74290,HTML/CSS;Java;JavaScript;Node.js;TypeScript
74291,C#;C++;HTML/CSS;JavaScript;SQL;TypeScript
74292,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Objective-C;PHP;PowerShell;Swift
74293,Java
74294,C;HTML/CSS;JavaScript;Python
74295,JavaScript
74296,Java
74297,HTML/CSS;JavaScript;Ruby;SQL
